focusing parameter	cooperativity
1.9848	2.49351669301482
1.9854	2.49210178671029
1.986	2.49067319489971
1.9866	2.4892453314324
1.9872	2.48781819407822
1.9878	2.48639178060622
1.9884	2.48496608878464
1.989	2.48354111638086
1.9896	2.48211686116141
1.9902	2.4806933208919
1.9908	2.47927049333702
1.9914	2.47786269943535
1.992	2.47644128217667
1.9926	2.47502057092519
1.9932	2.47358626552376
1.9938	2.4721669679782
1.9944	2.47074836971454
1.995	2.46933046849028
1.9956	2.46791326206176
1.9962	2.4664967481842
1.9968	2.46508092461158
1.9974	2.46366578909672
1.998	2.46225133939115
1.9986	2.46083757324516
1.9992	2.45941027444336
1.9998	2.45799787703025
2.0004	2.45658615641551
2.001	2.45517511034409
2.0016	2.45376473655953
2.0022	2.45234086067952
2.0028	2.45093183304091
2.0034	2.44952347090692
2.004	2.44811577201518
2.0046	2.44669459538348
2.0052	2.44528822451403
2.0058	2.44388251008624
2.0064	2.44246333613519
2.007	2.44105893610189
2.0076	2.43965518569501
2.0082	2.43823799393041
2.0088	2.43683554426019
2.0094	2.43541966532621
2.01	2.43401850726733
2.0106	2.43261798743998
2.0112	2.43120405642812
2.0118	2.42980481450063
2.0124	2.42839217342462
2.013	2.42699420023439
2.0136	2.42558283990818
2.0142	2.42418612627684
2.0148	2.42277603749848
2.0154	2.4213665851905
2.016	2.41997174778252
2.0166	2.41856355318468
2.0172	2.41716995231354
2.0178	2.41576300618188
2.0184	2.41435668495405
2.019	2.41296492568285
2.0196	2.41155983901808
2.0202	2.41016929315197
2.0208	2.40876543176099
2.0214	2.40736218365087
2.022	2.40595954648838
2.0226	2.40457140778074
2.0232	2.40316997724834
2.0238	2.40176915065272
2.0244	2.40036892565062
2.025	2.39898315677859
2.0256	2.39758411968233
2.0262	2.39618567713775
2.0268	2.394787826791
2.0274	2.39339056628549
2.028	2.3920077090151
2.0286	2.39061161288809
2.0292	2.3892160995193
2.0298	2.38782116654083
2.0304	2.38642681158182
2.031	2.38503303226846
2.0316	2.38363982622394
2.0322	2.38224719106843
2.0328	2.380855124419
2.0334	2.3794636238896
2.034	2.37807268709105
2.0346	2.37668231163095
2.0352	2.37529249511368
2.0358	2.37390323514034
2.0364	2.3725145293087
2.037	2.3711263752132
2.0376	2.36973877044486
2.0382	2.36835171259126
2.0388	2.36696519923651
2.0394	2.3655792279612
2.04	2.36419379634234
2.0406	2.36280890195335
2.0412	2.3614109067182
2.0418	2.36002708764256
2.0424	2.35864379849167
2.043	2.3572610368241
2.0436	2.35587880019458
2.0442	2.35448349125538
2.0448	2.35310230548256
2.0454	2.35172163738539
2.046	2.35034148450288
2.0466	2.34894828201927
2.0472	2.34756916028609
2.0478	2.34619054635693
2.0484	2.3447988997912
2.049	2.34342130214335
2.0496	2.34204420485124
2.0502	2.34065409182109
2.0508	2.33927799586585
2.0514	2.33790239277914
2.052	2.33651379078599
2.0526	2.33513917401267
2.0532	2.3337515695283
2.0538	2.3323779290055
2.0544	2.3310047687815
2.055	2.32961863756438
2.0556	2.32824643842979
2.0562	2.3268612794208
2.0568	2.32549003121851
2.0574	2.32410583422934
2.058	2.32273552676311
2.0586	2.32135228156602
2.0592	2.31998290459961
2.0598	2.31860060092658
2.0604	2.31721876819842
2.061	2.3158507717247
2.0616	2.31446986503824
2.0622	2.31310277329032
2.0628	2.31172278227296
2.0634	2.3103432492261
2.064	2.30897749910355
2.0646	2.30759886608248
2.0652	2.30622068318116
2.0658	2.30485625116455
2.0664	2.30347895254502
2.067	2.30210209614345
2.0676	2.30072567931336
2.0682	2.29936297059188
2.0688	2.29798741688763
2.0694	2.29661229478246
2.07	2.2952376016059
2.0706	2.29387657370839
2.0712	2.29250272230929
2.0718	2.29112929179279
2.0724	2.28975627946341
2.073	2.28838368261927
2.0736	2.28701149855198
2.0742	2.28563972454664
2.0748	2.28428154069448
2.0754	2.28291057061573
2.076	2.28154000241671
2.0766	2.28016983335563
2.0772	2.27880006068384
2.0778	2.2774306816457
2.0784	2.27606169347858
2.079	2.27469309341272
2.0796	2.27332487867123
2.0802	2.27195704646994
2.0808	2.27058959401739
2.0814	2.26922251851472
2.082	2.26785581715563
2.0826	2.26648948712624
2.0832	2.2651235256051
2.0838	2.26375792976304
2.0844	2.26239269676314
2.085	2.26101477706736
2.0856	2.25965026919599
2.0862	2.25828611560644
2.0868	2.25692231342994
2.0874	2.25555885978955
2.088	2.2541957518001
2.0886	2.2528329865681
2.0892	2.25145757039571
2.0898	2.25009548993584
2.0904	2.24873374350002
2.091	2.24737232816061
2.0916	2.24599828209639
2.0922	2.24463752809511
2.0928	2.24327709635246
2.0934	2.24191698390529
2.094	2.24054426077514
2.0946	2.23918478594832
2.0952	2.23782562147058
2.0958	2.2364538612333
2.0964	2.23509531639354
2.097	2.23373707287212
2.0976	2.23236624841224
2.0982	2.2310086063754
2.0988	2.22963839323471
2.0994	2.22828134048142
2.1	2.22692457380034
2.1006	2.22555525066122
2.1012	2.22419905481376
2.1018	2.22283031222399
2.1024	2.22147467480655
2.103	2.22010650031381
2.1036	2.21875140883891
2.1042	2.21738378990631
2.1048	2.21602923180095
2.1054	2.21466215580537
2.106	2.21330811840928
2.1066	2.21194157263962
2.1072	2.21058804320353
2.1078	2.20922201485894
2.1084	2.20785624437406
2.109	2.2065034567309
2.1096	2.20513818429608
2.1102	2.2037858723371
2.1108	2.20242108491923
2.1114	2.20105653906468
2.112	2.19970492003919
2.1126	2.19834083946949
2.1132	2.19697699053962
2.1138	2.19562603469411
2.1144	2.19426263109408
2.115	2.19289944909735
2.1156	2.19153648533222
2.1162	2.19018636948684
2.1168	2.18882382408551
2.1174	2.18746148672317
2.118	2.18609935397509
2.1186	2.18473742240295
2.1192	2.18338828201645
2.1198	2.18202673450036
2.1204	2.18066537776351
2.121	2.17930420831177
2.1216	2.17794322263675
2.1222	2.17658241721562
2.1228	2.17523433447156
2.1234	2.17387387101221
2.124	2.17251357715118
2.1246	2.17115344930637
2.1252	2.1697934838805
2.1258	2.16843367726093
2.1264	2.16707402581953
2.127	2.16571452591252
2.1276	2.16435517388027
2.1282	2.16299596604721
2.1288	2.16163689872161
2.1294	2.16027796819541
2.13	2.1589191707441
2.1306	2.15756050262651
2.1312	2.15620196008467
2.1318	2.15484353934359
2.1324	2.15348523661114
2.133	2.15212704807783
2.1336	2.15076896991665
2.1342	2.14941099828289
2.1348	2.14804074155361
2.1354	2.14668297927043
2.136	2.14532531187182
2.1366	2.1439677354404
2.1372	2.14261024604018
2.1378	2.1412528397163
2.1384	2.13988317217067
2.139	2.13852592795666
2.1396	2.13716875483892
2.1402	2.13581164878526
2.1408	2.13445460574365
2.1414	2.13308532083903
2.142	2.13172839948082
2.1426	2.13037152885699
2.1432	2.12900242775276
2.1438	2.12764565407096
2.1444	2.12628891865971
2.145	2.1249322173221
2.1456	2.12356330037067
2.1462	2.12220666239653
2.1468	2.12085004577455
2.1474	2.11948122446651
2.148	2.11812464556531
2.1486	2.11675586916176
2.1492	2.11539931066065
2.1498	2.1140427518604
2.1504	2.11267400614178
2.151	2.11131744141275
2.1516	2.10994869671434
2.1522	2.10859210826605
2.1528	2.10722334670024
2.1534	2.10586671654709
2.154	2.10449792002924
2.1546	2.10314122998622
2.1552	2.10177238023031
2.1558	2.10041561190864
2.1564	2.09904669042284
2.157	2.09768982522541
2.1576	2.09632081330749
2.1582	2.09496383242428
2.1588	2.09359471115695
2.1594	2.09223759556026
2.16	2.09086834580634
2.1606	2.08949902852764
2.1612	2.0881416786434
2.1618	2.08677220374963
2.1624	2.0854026466379
2.163	2.08404501838085
2.1636	2.08267527400263
2.1642	2.08130543244751
2.1648	2.07994748093399
2.1654	2.07857742192009
2.166	2.07720725049542
2.1666	2.07584893001594
2.1672	2.07447851038064
2.1678	2.07310796281629
2.1684	2.07173728208543
2.169	2.07037839970107
2.1696	2.06900742885351
2.1702	2.0676363089264
2.1708	2.0662650345477
2.1714	2.06489360031073
2.172	2.0635338978895
2.1726	2.06216211963233
2.1732	2.0607901650841
2.1738	2.05941802869548
2.1744	2.05804570488046
2.175	2.05667318801586
2.1756	2.05530047244094
2.1762	2.05393939398329
2.1768	2.05256625590225
2.1774	2.05119290189742
2.178	2.04981932615311
2.1786	2.04844552281379
2.1792	2.04707148598352
2.1798	2.04569720972553
2.1804	2.04432268806167
2.181	2.04294791497196
2.1816	2.04157288439403
2.1822	2.04019759022265
2.1828	2.03882202630916
2.1834	2.03744618646098
2.184	2.03607006444101
2.1846	2.03469365396715
2.1852	2.03331694871168
2.1858	2.03193994230075
2.1864	2.03056262831374
2.187	2.02917330207925
2.1876	2.02779536146595
2.1882	2.02641709373032
2.1888	2.02503849225891
2.1894	2.02365955038853
2.19	2.02228026140561
2.1906	2.02090061854555
2.1912	2.01950897270493
2.1918	2.01812860958071
2.1924	2.01674787197502
2.193	2.0153667529126
2.1936	2.01398524536383
2.1942	2.01259173996779
2.1948	2.01120944213849
2.1954	2.00982673440286
2.196	2.00844360950661
2.1966	2.00704848991727
2.1972	2.00566451671574
2.1978	2.00428010424203
2.1984	2.00289524500519
2.199	2.00149839332786
2.1996	2.00011262586825
2.2002	1.99872638880509
2.2008	1.99732816037936
2.2014	1.99594096885307
2.202	1.99455328431022
2.2026	1.99315360892702
2.2032	1.99176492251261
2.2038	1.99036424529813
2.2044	1.98897452473588
2.205	1.98758427079949
2.2056	1.9861820256081
2.2062	1.9847906880603
2.2068	1.98338735862397
2.2074	1.98199490377098
2.208	1.98059045611323
2.2086	1.97919684966634
2.2092	1.97779124920783
2.2098	1.97639645626661
2.2104	1.97498966780804
2.211	1.97359365284288
2.2116	1.97218564054724
2.2122	1.97078836738135
2.2128	1.96937909475558
2.2134	1.96798052654624
2.214	1.96656995642219
2.2146	1.96517005564137
2.2152	1.96375815015605
2.2158	1.96234556664019
2.2164	1.96094359914548
2.217	1.9595296221301
2.2176	1.95811493760583
2.2182	1.95671081490997
2.2188	1.95529467706637
2.2194	1.95388906442902
2.22	1.95247143241158
2.2206	1.95105304182424
2.2212	1.94963388215398
2.2218	1.94822517315473
2.2224	1.9468044351706
2.223	1.94538289592698
2.2236	1.94397175030401
2.2242	1.94254856740527
2.2248	1.94112455008617
2.2254	1.939699687068
2.226	1.93828513996428
2.2266	1.93685854302137
2.2272	1.93543106583308
2.2278	1.93400269664434
2.2284	1.93257342357623
2.229	1.93115436649599
2.2296	1.92972324127758
2.2302	1.92829117577455
2.2308	1.92685815759232
2.2314	1.9254241742021
2.232	1.92398921293873
2.2326	1.92255326099843
2.2332	1.92111630543651
2.2338	1.91968939891688
2.2344	1.9182503884073
2.235	1.91681033456691
2.2356	1.91536922386339
2.2362	1.91392704261135
2.2368	1.91248377696965
2.2374	1.9110394129388
2.238	1.90959393635824
2.2386	1.90814733290354
2.2392	1.90669958808359
2.2398	1.90525068723773
2.2404	1.90380061553271
2.241	1.90234935795977
2.2416	1.90089689933146
2.2422	1.89944322427852
2.2428	1.89798831724662
2.2434	1.8965321624931
2.244	1.89507474408353
2.2446	1.89361604588828
2.2452	1.89214514453883
2.2458	1.8906838460082
2.2464	1.88922121810361
2.247	1.88775724387846
2.2476	1.88629190617241
2.2482	1.88482518760737
2.2488	1.88335707058346
2.2494	1.88188753727483
2.25	1.88040573022444
2.2506	1.8789333184311
2.2512	1.87745943548498
2.2518	1.87598406261275
2.2524	1.87450718079272
2.253	1.87301797390386
2.2536	1.87153802463648
2.2542	1.87005650782628
2.2548	1.86857340340882
2.2554	1.86707792840972
2.256	1.86559159605218
2.2566	1.86410361423963
2.2572	1.86261396177978
2.2578	1.86111188890762
2.2584	1.85961883899158
2.259	1.85812405305913
2.2596	1.85661680630033
2.2602	1.8551184894076
2.2608	1.85361836829486
2.2614	1.85210574314079
2.262	1.85060195171815
2.2626	1.84909628485649
2.2632	1.84757806775545
2.2638	1.84606858501226
2.2644	1.84454651949086
2.265	1.84303312016918
2.2656	1.84151771947344
2.2662	1.83998968438266
2.2668	1.83847021024334
2.2674	1.83693806535553
2.268	1.83541440912939
2.2686	1.8338780441529
2.2692	1.83235009376524
2.2698	1.83080939490069
2.2704	1.82927703468797
2.271	1.82773188446633
2.2716	1.82619499500943
2.2722	1.82464527212041
2.2728	1.82310373006791
2.2734	1.82154930917795
2.274	1.82000298705861
2.2746	1.81844373861777
2.2752	1.81688203093309
2.2758	1.81532829467807
2.2764	1.81376155677395
2.277	1.8122027024268
2.2776	1.81063079328632
2.2782	1.80905624861899
2.2788	1.80748945091726
2.2794	1.80590951406197
2.28	1.80433722974454
2.2806	1.80275174671753
2.2812	1.80116343566555
2.2818	1.79958263009508
2.2824	1.79798853120046
2.283	1.79639148010154
2.2836	1.79479143384732
2.2842	1.79319868609024
2.2848	1.79159250815363
2.2854	1.78998320120048
2.286	1.78838102858307
2.2866	1.78676531433823
2.2872	1.78514632923794
2.2878	1.78352402411913
2.2884	1.7819086213126
2.289	1.78027951531911
2.2896	1.77864693574613
2.2902	1.77701082929767
2.2908	1.77537114156819
2.2914	1.77373804250863
2.292	1.77209101493116
2.2926	1.77044023584209
2.2932	1.76878564605574
2.2938	1.76712718509935
2.2944	1.76546479117322
2.295	1.76379840110939
2.2956	1.76212795032851
2.2962	1.7604635219719
2.2968	1.7587847404986
2.2974	1.75710169562013
2.298	1.75541431664438
2.2986	1.75372253122451
2.2992	1.75202626530388
2.2998	1.75032544305875
2.3004	1.74861998683843
2.301	1.74690981710273
2.3016	1.74519485235682
2.3022	1.74347500908298
2.3028	1.74175020166941
2.3034	1.7400203423357
2.304	1.73828534105498
2.3046	1.73654510547228
2.3052	1.73479954081923
2.3058	1.73304854982453
2.3064	1.73129203262029
2.307	1.7295298866437
2.3076	1.72776200653389
2.3082	1.72598828402376
2.3088	1.72420860782626
2.3094	1.72242286351499
2.31	1.72063093339862
2.3106	1.71882278653065
2.3112	1.71701812837937
2.3118	1.71520691044158
2.3124	1.7133890005747
2.313	1.7115642626369
2.3136	1.70973255631546
2.3142	1.70789373694562
2.3148	1.70603781894578
2.3154	1.704184331767
2.316	1.70232326950765
2.3166	1.70045446806854
2.3172	1.69857775792406
2.3178	1.69668318126041
2.3184	1.69479013302136
2.319	1.69288863236673
2.3196	1.69097848536025
2.3202	1.68904975246384
2.3208	1.68712171422307
2.3214	1.68518440527457
2.322	1.68323760205608
2.3226	1.6812713785897
2.3232	1.67930489345187
2.3238	1.67732819126311
2.3244	1.6753313522096
2.325	1.67333343726088
2.3256	1.67132449383859
2.3262	1.66929460389712
2.3268	1.6672627243811
2.3274	1.66521890034797
2.328	1.66315320998441
2.3286	1.66108449840746
2.3292	1.65900280177235
2.3298	1.65689818746215
2.3304	1.65478937915982
2.331	1.65265686619888
2.3316	1.65051928480421
2.3322	1.6483666365513
2.3328	1.64618894944866
2.3334	1.64400471658182
2.334	1.64179443534042
2.3346	1.63957649368344
2.3352	1.63733138077514
2.3358	1.63507736997049
2.3364	1.63279493344126
2.337	1.63050221854923
2.3376	1.62817966967104
2.3382	1.62584529435972
2.3388	1.62347949577791
2.3394	1.6211001247391
2.34	1.61868752637214
2.3406	1.6162593737703
2.3412	1.61379593273192
2.3418	1.61131467231125
2.3424	1.60879575170347
2.343	1.60625640246102
2.3436	1.6036766418019
2.3442	1.60106418764516
2.3448	1.59842656751655
2.3454	1.59574349374036
2.346	1.5930221974778
2.3466	1.59026966130133
2.3472	1.58746512748811
2.3478	1.58462427965583
2.3484	1.58172590614479
2.349	1.57877592416576
2.3496	1.5757798134131
2.3502	1.57271534122598
2.3508	1.56958706386079
2.3514	1.56639886373487
2.352	1.56312678343909
2.3526	1.55977313346209
2.3532	1.5563301110188
2.3538	1.55279755770512
2.3544	1.54914678717308
2.355	1.54537393324256
2.3556	1.54146345276164
2.3562	1.5374050992938
2.3568	1.53315716770753
2.3574	1.52869786062034
2.358	1.52398675487593
2.3586	1.51897749089757
2.3592	1.51357392121978
2.3598	1.5076658184084
2.3604	1.50105682606332
2.361	1.49337679263123
2.3616	1.48373604856293
2.3622	1.46778316127381
2.3628	--
2.3634	--
2.364	--
2.3646	--
2.3652	--
2.3658	--
2.3664	--
2.367	--
2.3676	--
2.3682	--
2.3688	--
2.3694	--
2.37	--
2.3706	--
2.3712	--
2.3718	--
2.3724	--
2.373	--
2.3736	--
2.3742	--
2.3748	--
2.3754	--
2.376	--
2.3766	--
2.3772	--
2.3778	--
2.3784	--
2.379	--
2.3796	--
2.3802	--
2.3808	--
2.3814	--
2.382	--
2.3826	--
2.3832	--
2.3838	--
2.3844	--
2.385	--
2.3856	--
2.3862	--
2.3868	--
2.3874	--
2.388	--
2.3886	--
2.3892	--
2.3898	--
2.3904	--
2.391	--
2.3916	--
2.3922	--
2.3928	--
2.3934	--
2.394	--
2.3946	--
2.3952	--
2.3958	--
2.3964	--
2.397	--
2.3976	--
2.3982	--
2.3988	--
2.3994	--
2.4	--
2.4006	--
2.4012	--
2.4018	--
2.4024	--
2.403	--
2.4036	--
2.4042	--
2.4048	--
2.4054	--
2.406	--
2.4066	--
2.4072	--
2.4078	--
2.4084	--
2.409	--
2.4096	--
2.4102	--
2.4108	--
2.4114	--
2.412	--
2.4126	--
2.4132	--
2.4138	--
2.4144	--
2.415	--
2.4156	--
2.4162	--
2.4168	--
2.4174	--
2.418	--
2.4186	--
2.4192	--
2.4198	--
2.4204	--
2.421	--
2.4216	--
2.4222	--
2.4228	--
2.4234	--
2.424	--
2.4246	--
2.4252	--
2.4258	--
2.4264	--
2.427	--
2.4276	--
2.4282	--
2.4288	--
2.4294	--
2.43	--
2.4306	--
2.4312	--
2.4318	--
2.4324	--
2.433	--
2.4336	--
2.4342	--
2.4348	--
2.4354	--
2.436	--
2.4366	--
2.4372	--
2.4378	--
2.4384	--
2.439	--
2.4396	--
2.4402	--
2.4408	--
2.4414	--
2.442	--
2.4426	--
2.4432	--
2.4438	--
2.4444	--
2.445	--
2.4456	--
2.4462	--
2.4468	--
2.4474	--
2.448	--
2.4486	--
2.4492	--
2.4498	--
2.4504	--
2.451	--
2.4516	--
2.4522	--
2.4528	--
2.4534	--
2.454	--
2.4546	--
2.4552	--
2.4558	--
2.4564	--
2.457	--
2.4576	--
2.4582	--
2.4588	--
2.4594	--
2.46	--
2.4606	--
2.4612	--
2.4618	--
2.4624	--
2.463	--
2.4636	--
2.4642	--
2.4648	--
2.4654	--
2.466	--
2.4666	--
2.4672	--
2.4678	--
2.4684	--
2.469	--
2.4696	--
2.4702	--
2.4708	--
2.4714	--
2.472	--
2.4726	--
2.4732	--
2.4738	--
2.4744	--
2.475	--
2.4756	--
2.4762	--
2.4768	--
2.4774	--
2.478	--
2.4786	--
2.4792	--
2.4798	--
2.4804	--
2.481	--
2.4816	--
2.4822	--
2.4828	--
2.4834	--
2.484	--
2.4846	--
2.4852	--
2.4858	--
2.4864	--
2.487	--
2.4876	--
2.4882	--
2.4888	--
2.4894	--
2.49	--
2.4906	--
2.4912	--
2.4918	--
2.4924	--
2.493	--
2.4936	--
2.4942	--
2.4948	--
2.4954	--
2.496	--
2.4966	--
2.4972	--
2.4978	--
2.4984	--
2.499	--
2.4996	--
2.5002	--
2.5008	--
2.5014	--
2.502	--
2.5026	--
2.5032	--
2.5038	--
2.5044	--
2.505	--
2.5056	--
2.5062	--
2.5068	--
2.5074	--
2.508	--
2.5086	--
2.5092	--
2.5098	--
2.5104	--
2.511	--
2.5116	--
2.5122	--
2.5128	--
2.5134	--
2.514	--
2.5146	--
2.5152	--
2.5158	--
2.5164	--
2.517	--
2.5176	--
2.5182	--
2.5188	--
2.5194	--
2.52	--
2.5206	--
2.5212	--
2.5218	--
2.5224	--
2.523	--
2.5236	--
2.5242	--
2.5248	--
2.5254	--
2.526	--
2.5266	--
2.5272	--
2.5278	--
2.5284	--
2.529	--
2.5296	--
2.5302	--
2.5308	--
2.5314	--
2.532	--
2.5326	--
2.5332	--
2.5338	--
2.5344	--
2.535	--
2.5356	--
2.5362	--
2.5368	--
2.5374	--
2.538	--
2.5386	--
2.5392	--
2.5398	--
2.5404	--
2.541	--
2.5416	--
2.5422	--
2.5428	--
2.5434	--
2.544	--
2.5446	--
2.5452	--
2.5458	--
2.5464	--
2.547	--
2.5476	--
2.5482	--
2.5488	--
2.5494	--
2.55	--
2.5506	--
2.5512	--
2.5518	--
2.5524	--
2.553	--
2.5536	--
2.5542	--
2.5548	--
2.5554	--
2.556	--
2.5566	--
2.5572	--
2.5578	--
2.5584	--
2.559	--
2.5596	--
2.5602	--
2.5608	--
2.5614	--
2.562	--
2.5626	--
2.5632	--
2.5638	--
2.5644	--
2.565	--
2.5656	--
2.5662	--
2.5668	--
2.5674	--
2.568	--
2.5686	--
2.5692	--
2.5698	--
2.5704	--
2.571	--
2.5716	--
2.5722	--
2.5728	--
2.5734	--
2.574	--
2.5746	--
2.5752	--
2.5758	--
2.5764	--
2.577	--
2.5776	--
2.5782	--
2.5788	--
2.5794	--
2.58	--
2.5806	--
2.5812	--
2.5818	--
2.5824	--
2.583	--
2.5836	--
2.5842	--
2.5848	--
2.5854	--
2.586	--
2.5866	--
2.5872	--
2.5878	--
2.5884	--
2.589	--
2.5896	--
2.5902	--
2.5908	--
2.5914	--
2.592	--
2.5926	--
2.5932	--
2.5938	--
2.5944	--
2.595	--
2.5956	--
2.5962	--
2.5968	--
2.5974	--
2.598	--
2.5986	--
2.5992	--
2.5998	--
2.6004	--
2.601	--
2.6016	--
2.6022	--
2.6028	--
2.6034	--
2.604	--
2.6046	--
2.6052	--
2.6058	--
2.6064	--
2.607	--
2.6076	--
2.6082	--
2.6088	--
2.6094	--
2.61	--
2.6106	--
2.6112	--
2.6118	--
2.6124	--
2.613	--
2.6136	--
2.6142	--
2.6148	--
2.6154	--
2.616	--
2.6166	--
2.6172	--
2.6178	--
2.6184	--
2.619	--
2.6196	--
2.6202	--
2.6208	--
2.6214	--
2.622	--
2.6226	--
2.6232	--
2.6238	--
2.6244	--
2.625	--
2.6256	--
2.6262	--
2.6268	--
2.6274	--
2.628	--
2.6286	--
2.6292	--
2.6298	--
2.6304	--
2.631	--
2.6316	--
2.6322	--
2.6328	--
2.6334	--
2.634	--
2.6346	--
2.6352	--
2.6358	--
2.6364	--
2.637	--
2.6376	--
2.6382	--
2.6388	--
2.6394	--
2.64	--
2.6406	--
2.6412	--
2.6418	--
2.6424	--
2.643	--
2.6436	--
2.6442	--
2.6448	--
2.6454	--
2.646	--
2.6466	--
2.6472	--
2.6478	--
2.6484	--
2.649	--
2.6496	--
2.6502	--
2.6508	--
2.6514	--
2.652	--
2.6526	--
2.6532	--
2.6538	--
2.6544	--
2.655	--
2.6556	--
2.6562	--
2.6568	--
2.6574	--
2.658	--
2.6586	--
2.6592	--
2.6598	--
2.6604	--
2.661	--
2.6616	--
2.6622	--
2.6628	--
2.6634	--
2.664	--
2.6646	--
2.6652	--
2.6658	--
2.6664	--
2.667	--
2.6676	--
2.6682	--
2.6688	--
2.6694	--
2.67	--
2.6706	--
2.6712	--
2.6718	--
2.6724	--
2.673	--
2.6736	--
2.6742	--
2.6748	--
2.6754	--
2.676	--
2.6766	--
2.6772	--
2.6778	--
2.6784	--
2.679	--
2.6796	--
2.6802	--
2.6808	--
2.6814	--
2.682	--
2.6826	--
2.6832	--
2.6838	--
2.6844	--
2.685	--
2.6856	--
2.6862	--
2.6868	--
2.6874	--
2.688	--
2.6886	--
2.6892	--
2.6898	--
2.6904	--
2.691	--
2.6916	--
2.6922	--
2.6928	--
2.6934	--
2.694	--
2.6946	--
2.6952	--
2.6958	--
2.6964	--
2.697	--
2.6976	--
2.6982	--
2.6988	--
2.6994	--
2.7	--
2.7006	--
2.7012	--
2.7018	--
2.7024	--
2.703	--
2.7036	--
2.7042	--
2.7048	--
2.7054	--
2.706	--
2.7066	--
2.7072	--
2.7078	--
2.7084	--
2.709	--
2.7096	--
2.7102	--
2.7108	--
2.7114	--
2.712	--
2.7126	--
2.7132	--
2.7138	--
2.7144	--
2.715	--
2.7156	--
2.7162	--
2.7168	--
2.7174	--
2.718	--
2.7186	--
2.7192	--
2.7198	--
2.7204	--
2.721	--
2.7216	--
2.7222	--
2.7228	--
2.7234	--
2.724	--
2.7246	--
2.7252	--
2.7258	--
2.7264	--
2.727	--
2.7276	--
2.7282	--
2.7288	--
2.7294	--
2.73	--
2.7306	--
2.7312	--
2.7318	--
2.7324	--
2.733	--
2.7336	--
2.7342	--
2.7348	--
2.7354	--
2.736	--
2.7366	--
2.7372	--
2.7378	--
2.7384	--
2.739	--
2.7396	--
2.7402	--
2.7408	--
2.7414	--
2.742	--
2.7426	--
2.7432	--
2.7438	--
2.7444	--
2.745	--
2.7456	--
2.7462	--
2.7468	--
2.7474	--
2.748	--
2.7486	--
2.7492	--
2.7498	--
2.7504	--
2.751	--
2.7516	--
2.7522	--
2.7528	--
2.7534	--
2.754	--
2.7546	--
2.7552	--
2.7558	--
2.7564	--
2.757	--
2.7576	--
2.7582	--
2.7588	--
2.7594	--
2.76	--
2.7606	--
2.7612	--
2.7618	--
2.7624	--
2.763	--
2.7636	--
2.7642	--
2.7648	--
2.7654	--
2.766	--
2.7666	--
2.7672	--
2.7678	--
2.7684	--
2.769	--
2.7696	--
2.7702	--
2.7708	--
2.7714	--
2.772	--
2.7726	--
2.7732	--
2.7738	--
2.7744	--
2.775	--
2.7756	--
2.7762	--
2.7768	--
2.7774	--
2.778	--
2.7786	--
2.7792	--
2.7798	--
2.7804	--
2.781	--
2.7816	--
2.7822	--
2.7828	--
2.7834	--
2.784	--
2.7846	--
2.7852	--
2.7858	--
2.7864	--
2.787	--
2.7876	--
2.7882	--
2.7888	--
2.7894	--
2.79	--
2.7906	--
2.7912	--
2.7918	--
2.7924	--
2.793	--
2.7936	--
2.7942	--
2.7948	--
2.7954	--
2.796	--
2.7966	--
2.7972	--
2.7978	--
2.7984	--
2.799	--
2.7996	--
2.8002	--
2.8008	--
2.8014	--
2.802	--
2.8026	--
2.8032	--
2.8038	--
2.8044	--
2.805	--
2.8056	--
2.8062	--
2.8068	--
2.8074	--
2.808	--
2.8086	--
2.8092	--
2.8098	--
2.8104	--
2.811	--
2.8116	--
2.8122	--
2.8128	--
2.8134	--
2.814	--
2.8146	--
2.8152	--
2.8158	--
2.8164	--
2.817	--
2.8176	--
2.8182	--
2.8188	--
2.8194	--
2.82	--
2.8206	--
2.8212	--
2.8218	--
2.8224	--
2.823	--
2.8236	--
2.8242	--
2.8248	--
2.8254	--
2.826	--
2.8266	--
2.8272	--
2.8278	--
2.8284	--
2.829	--
2.8296	--
2.8302	--
2.8308	--
2.8314	--
2.832	--
2.8326	--
2.8332	--
2.8338	--
2.8344	--
2.835	--
2.8356	--
2.8362	--
2.8368	--
2.8374	--
2.838	--
2.8386	--
2.8392	--
2.8398	--
2.8404	--
2.841	--
2.8416	--
2.8422	--
2.8428	--
2.8434	--
2.844	--
2.8446	--
2.8452	--
2.8458	--
2.8464	--
2.847	--
2.8476	--
2.8482	--
2.8488	--
2.8494	--
2.85	--
2.8506	--
2.8512	--
2.8518	--
2.8524	--
2.853	--
2.8536	--
2.8542	--
2.8548	--
2.8554	--
2.856	--
2.8566	--
2.8572	--
2.8578	--
2.8584	--
2.859	--
2.8596	--
2.8602	--
2.8608	--
2.8614	--
2.862	--
2.8626	--
2.8632	--
2.8638	--
2.8644	--
2.865	--
2.8656	--
2.8662	--
2.8668	--
2.8674	--
2.868	--
2.8686	--
2.8692	--
2.8698	--
2.8704	--
2.871	--
2.8716	--
2.8722	--
2.8728	--
2.8734	--
2.874	--
2.8746	--
2.8752	--
2.8758	--
2.8764	--
2.877	--
2.8776	--
2.8782	--
2.8788	--
2.8794	--
2.88	--
2.8806	--
2.8812	--
2.8818	--
2.8824	--
2.883	--
2.8836	--
2.8842	--
2.8848	--
